ID,Book_length_min,Book_length_char,Avg_rating,Rating_count,Review_score,Price,Discount,Total_minutes_listened,Completion,Support_requests,Target,Support_request
4537,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
5128,2160.0,2160,3.87,4.18,0,8.91,0.0,0.0,0.1,174,0,20
5331,2160.0,2160,5.33,5.33,0,8.91,0.01,21.6,0.1,148,0,20
5529,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
5613,1620.0,1620,6.75,6.75,0,8.91,0.0,0.0,0.1,0,0,0
5639,2160.0,2160,5.33,5.33,0,8.91,0.29,626.4,0.1,12,0,12
5703,2160.0,2160,5.33,5.33,0,8.91,0.22,475.2,0.1,24,0,20
6124,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,5,0,5
6503,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0.1,1,0,1
6551,1620.0,1620,5.33,5.33,1,6.0,0.45,729.0,0.1,8,0,8
6704,756.0,1512,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
6753,1188.0,1188,5.33,5.33,0,8.91,0.12,142.56,0.1,69,0,20
6776,2160.0,2160,5.33,5.33,0,8.91,0.25,540.0,0.1,170,0,20
6793,1620.0,1620,5.74,5.74,0,8.91,0.8,1296.0,0.1,181,0,20
6872,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
7269,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
7309,1188.0,1188,5.33,5.33,0,8.91,0.06,71.28,0.1,40,0,20
7400,540.0,540,5.33,5.33,0,9.0,0.0,0.0,0.1,13,1,13
7509,1188.0,1188,6.75,6.75,0,8.91,0.0,0.0,0.1,0,0,0
7558,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,130,0,20
7607,1620.0,1620,5.74,5.74,0,8.91,0.02,32.4,0.1,1,0,1
7664,1188.0,1188,6.75,6.75,1,9.0,0.27,320.76,0.1,175,0,20
7906,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,7,0,7
8442,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
8503,2160.0,2160,5.74,5.74,0,8.91,0.27,583.2,0.1,139,0,20
8581,1188.0,1188,5.65,5.65,0,8.91,0.0,0.0,1.0,157,1,20
8673,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0.1,189,1,20
8886,1620.0,1620,5.33,5.33,1,8.0,0.81,1312.2,0.1,122,0,20
8926,1188.0,1188,5.74,5.74,0,8.91,0.11,130.68,0.1,23,0,20
8943,1080.0,1080,3.87,4.18,1,9.0,1.0,1080.0,1.0,129,0,20
8982,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,87,1,20
9091,1620.0,1620,5.66,5.66,0,8.91,0.61,988.2,0.1,196,0,20
9108,2160.0,2160,5.33,5.33,0,8.91,0.07,151.2,0.1,122,0,20
9153,1620.0,1620,5.33,5.33,0,8.91,0.08,129.6,0.1,100,0,20
10408,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,85,1,20
10521,648.0,648,5.33,5.33,0,8.91,0.6,388.8,0.1,0,0,0
10796,1620.0,1620,6.13,6.13,0,8.91,0.0,0.0,0.1,0,0,0
11212,2160.0,2160,5.33,5.33,1,10.0,0.04,86.4,0.1,35,0,20
11402,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
11418,1890.0,3780,6.75,13.5,0,8.91,0.0,0.0,0.1,198,1,20
11748,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0.1,0,0,0
12033,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
12277,2160.0,2160,5.33,5.33,1,8.0,0.07,151.2,0.1,26,0,20
12323,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,189,0,20
12345,1188.0,1188,5.33,5.33,0,8.91,0.02,23.76,0.1,178,0,20
12526,1188.0,1188,6.13,6.13,0,8.91,0.0,0.0,0.1,200,0,20
12559,2160.0,2160,6.75,6.75,0,8.91,0.66,1425.6,0.1,86,0,20
12579,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,6,1,6
12992,648.0,648,6.75,6.75,0,8.91,0.39,252.72,0.1,6,0,6
13090,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
13335,2160.0,2160,5.33,5.33,1,10.0,0.54,1166.4,0.1,14,0,14
13509,2160.0,2160,6.75,6.75,0,8.91,0.0,0.0,0.1,31,0,20
14063,2160.0,2160,6.13,6.13,0,8.91,0.0,0.0,0.1,0,0,0
14185,1620.0,1620,5.33,5.33,0,8.91,0.04,64.8,0.1,1,0,1
14195,648.0,648,6.75,6.75,0,8.91,0.19,123.12,0.1,3,0,3
14365,1620.0,1620,5.74,5.74,0,8.91,0.03,48.6,0.1,145,0,20
14414,1620.0,1620,4.26,4.26,0,8.91,0.0,0.0,0.1,45,0,20
14598,1188.0,1188,5.33,5.33,1,10.0,0.35,415.8,0.1,153,0,20
14650,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
14681,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,189,0,20
14892,1188.0,1188,5.66,5.66,0,8.91,0.0,0.0,0.1,131,0,20
15029,540.0,540,5.65,5.65,0,8.91,0.12,64.8,0.1,9,0,9
15523,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
15741,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,168,1,20
15795,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
15903,1188.0,1188,5.74,5.74,0,8.91,0.0,0.0,0.1,14,0,14
16099,1080.0,1080,5.33,5.33,0,8.91,0.22,237.6,0.1,97,0,20
16170,2160.0,2160,3.87,4.18,0,8.91,0.42,907.2,0.1,121,0,20
16171,2160.0,2160,6.13,6.13,0,8.91,0.0,0.0,0.1,115,1,20
16288,1620.0,1620,6.75,6.75,0,8.91,0.0,0.0,0.1,125,0,20
16565,1188.0,1188,5.33,5.33,1,9.0,0.84,997.92,0.1,118,0,20
16570,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
17085,1188.0,1188,5.33,5.33,0,8.91,0.04,47.52,0.1,17,0,17
17331,2160.0,2160,5.74,5.74,0,8.91,0.2,432.0,0.1,142,0,20
17481,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,19,0,19
17496,1188.0,1188,5.33,5.33,0,8.91,0.1,118.8,0.1,1,0,1
17560,1188.0,1188,5.33,5.33,0,8.91,0.09,106.92,0.1,7,0,7
17590,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,57,0,20
17731,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
18002,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0.1,19,0,19
18069,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
18120,2160.0,2160,5.66,5.66,0,8.91,0.0,0.0,0.1,0,0,0
18373,1188.0,1188,5.33,5.33,0,8.91,0.43,510.84,0.1,7,0,7
18657,2160.0,2160,5.74,5.74,0,8.91,0.0,0.0,0.1,1,0,1
18761,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,102,1,20
18799,2160.0,2160,5.33,5.33,0,8.91,0.98,1620.0,1.0,51,0,20
18817,2160.0,2160,10.13,10.13,0,8.91,0.26,561.6,0.1,12,0,12
18867,2160.0,2160,5.74,5.74,0,8.91,0.19,410.4,0.1,30,0,20
18943,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
19022,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
19063,1188.0,1188,5.33,5.33,1,9.0,1.0,1188.0,0.1,178,0,20
19193,1188.0,1188,5.33,5.33,0,8.91,0.12,142.56,0.1,3,0,3
19328,1620.0,1620,5.33,5.33,0,8.91,0.29,469.8,0.1,46,0,20
19359,2160.0,2160,5.74,5.74,0,8.91,0.2,432.0,0.1,209,0,20
19385,2160.0,2160,5.33,5.33,1,10.0,0.24,518.4,0.1,105,0,20
19529,1350.0,2700,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
19553,540.0,540,5.33,5.33,0,8.91,0.12,64.8,0.1,196,0,20
19767,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
20327,1674.0,3348,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
20688,1404.0,2808,10.13,20.27,1,10.0,0.0,0.0,0.1,0,1,0
20821,1620.0,1620,5.74,5.74,0,8.91,0.04,64.8,0.1,11,0,11
21300,1620.0,1620,5.33,5.33,0,8.91,0.35,567.0,0.1,25,0,20
21538,1620.0,1620,3.87,4.18,0,8.91,0.0,0.0,0.1,114,0,20
21541,1620.0,1620,5.33,5.33,0,8.91,0.43,696.6,0.1,195,0,20
21761,1656.0,4968,5.66,16.99,0,8.91,0.0,0.0,0.1,153,1,20
21830,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
21897,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
22086,1188.0,1188,5.33,5.33,0,8.91,0.04,47.52,0.1,0,0,0
22253,2160.0,2160,6.07,6.07,1,8.0,0.38,820.8,0.1,209,0,20
22275,1620.0,1620,5.33,5.33,0,8.91,0.06,97.2,0.1,116,0,20
22276,2160.0,2160,6.07,6.07,0,8.91,0.0,0.0,0.1,0,0,0
22702,2160.0,2160,5.33,5.33,0,8.91,0.07,151.2,0.1,74,0,20
22947,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
23176,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
23433,2160.0,2160,6.75,6.75,0,8.91,0.03,64.8,0.1,2,0,2
23836,2160.0,2160,4.56,4.56,0,8.91,0.0,0.0,0.1,159,1,20
23919,1080.0,1080,5.33,5.33,1,7.0,0.24,259.2,0.1,3,0,3
23935,2160.0,2160,6.75,6.75,0,8.91,0.02,43.2,0.1,178,0,20
24024,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
24672,1620.0,1620,5.33,5.33,0,8.91,0.04,64.8,0.1,0,0,0
25176,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
25317,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0.1,6,0,6
25437,1188.0,1188,6.75,6.75,0,8.91,0.0,0.0,0.1,0,0,0
25627,2160.0,2160,5.74,5.74,0,8.91,0.0,0.0,0.1,24,1,20
25703,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,1.0,53,1,20
25819,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
25911,1620.0,1620,6.75,6.75,0,8.91,0.0,0.0,0.1,0,0,0
26124,1188.0,1188,5.33,5.33,1,8.0,0.3,356.4,0.1,15,0,15
26274,1620.0,1620,5.74,5.74,0,8.91,0.0,0.0,0.1,0,0,0
26367,1188.0,1188,5.33,5.33,0,8.91,0.47,558.36,0.1,6,0,6
26570,1620.0,1620,5.65,5.65,0,8.91,0.0,0.0,0.1,0,0,0
26806,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
26840,1620.0,1620,5.74,5.74,0,8.91,0.0,0.0,0.1,0,0,0
26898,1620.0,1620,6.07,6.07,1,9.5,0.0,0.0,0.1,167,1,20
27005,2160.0,2160,10.13,10.13,1,10.0,0.95,1620.0,0.1,13,0,13
27051,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0.1,7,0,7
27316,1620.0,1620,5.33,5.33,1,8.0,0.19,307.8,0.1,9,0,9
27485,1188.0,1188,6.75,6.75,0,8.91,0.0,0.0,0.1,0,0,0
27611,2160.0,2160,5.33,5.33,0,8.91,0.43,928.8,0.1,157,0,20
27930,1080.0,1080,5.66,5.66,0,8.91,0.0,0.0,0.1,0,0,0
28074,2160.0,2160,6.13,6.13,0,8.91,0.02,43.2,0.1,9,0,9
28130,756.0,756,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
28286,2160.0,2160,6.07,6.07,0,8.91,0.0,0.0,0.1,0,0,0
28652,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
28711,2160.0,2160,5.74,5.74,1,6.0,0.46,993.6,0.1,115,0,20
28792,2160.0,2160,5.66,5.66,0,8.91,0.0,0.0,0.1,0,0,0
28804,432.0,864,5.33,10.67,0,10.0,0.0,0.0,1.0,19,1,19
28858,2160.0,2160,5.33,5.33,0,8.91,0.3,648.0,0.1,107,0,20
29047,1080.0,1080,5.33,5.33,1,10.0,0.43,464.4,0.1,153,0,20
29102,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,55,0,20
29326,1620.0,1620,6.75,6.75,0,8.91,0.14,226.8,0.1,48,0,20
29640,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
29812,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,104,0,20
29882,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,12,0,12
30071,1620.0,1620,4.56,4.56,0,8.91,0.0,0.0,0.1,52,1,20
30517,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
30775,1350.0,2700,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
31009,2160.0,2160,6.75,6.75,1,10.0,0.25,540.0,0.1,10,0,10
31052,1890.0,3780,6.13,12.26,0,8.91,0.0,0.0,0.1,24,1,20
31192,1620.0,1620,5.33,5.33,0,8.91,0.35,567.0,0.1,35,0,20
31339,2160.0,2160,6.07,6.07,0,8.91,0.0,0.0,0.1,23,0,20
31411,1188.0,1188,5.33,5.33,0,8.91,0.05,59.4,0.1,1,0,1
31421,1188.0,1188,6.07,6.07,0,8.91,0.0,0.0,0.1,15,1,15
31716,2160.0,2160,4.56,4.56,0,8.91,0.0,0.0,0.1,0,0,0
31899,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,5,0,5
31920,1080.0,1080,5.33,5.33,1,10.0,0.77,831.6,0.1,38,0,20
32144,1188.0,1188,5.33,5.33,0,8.91,0.3,356.4,0.1,96,0,20
32201,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0.1,1,0,1
32222,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
32569,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,99,0,20
32644,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
33058,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
33088,1188.0,1188,5.33,5.33,0,8.91,0.31,368.28,0.1,132,0,20
33249,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,40,1,20
33395,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,4,0,4
33661,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,130,0,20
1224,2160.0,2160,10.13,10.13,1,8.0,0.29,626.4,0.1,37,0,20
1385,1080.0,1080,10.91,10.91,0,8.91,0.93,1004.4,0.1,19,0,19
1441,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,96,1,20
3200,1188.0,1188,10.13,10.13,0,8.91,0.18,213.84,0.1,11,0,11
3241,1080.0,1080,5.74,5.74,0,8.91,0.18,194.4,0.1,3,0,3
4131,1188.0,1188,12.83,12.83,0,8.91,0.0,0.0,0.1,0,0,0
5113,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
5599,1620.0,1620,10.13,10.13,0,8.91,0.07,113.4,0.1,192,0,20
6294,648.0,648,15.47,15.47,0,8.91,0.06,38.88,0.1,0,0,0
6299,2160.0,2160,9.81,9.81,0,8.91,0.0,0.0,0.1,0,0,0
6557,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,0,1,0
6747,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
7006,1188.0,1188,5.33,5.33,1,10.0,1.0,1188.0,0.1,45,0,20
7099,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,38,0,20
8255,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
8825,1188.0,1188,10.13,10.13,0,8.91,0.12,142.56,0.1,0,0,0
10234,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
11408,2160.0,2160,10.13,10.13,1,9.0,0.0,0.0,0.1,31,1,20
12796,1620.0,1620,10.13,10.13,0,8.91,0.08,129.6,0.1,0,0,0
12984,2160.0,2160,10.13,10.13,0,8.91,0.02,43.2,0.1,6,0,6
13576,2160.0,2160,10.57,10.57,0,8.91,0.0,0.0,0.1,196,0,20
16057,2160.0,2160,6.14,6.14,0,8.91,0.03,64.8,0.1,140,0,20
19123,2160.0,2160,12.83,12.83,0,8.91,0.0,0.0,0.1,5,0,5
19721,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
20079,2160.0,2160,10.91,10.91,0,8.91,0.0,0.0,0.1,0,0,0
20491,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
20951,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
21379,2160.0,2160,10.13,10.13,1,9.0,0.7,1512.0,1.0,203,0,20
22151,2160.0,2160,5.33,5.33,1,10.0,0.27,583.2,0.1,172,0,20
23319,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
23923,648.0,648,12.83,12.83,1,9.0,0.77,498.96,0.1,22,0,20
25140,2160.0,2160,10.13,10.13,0,8.91,0.15,324.0,0.1,131,0,20
25386,2160.0,2160,5.33,5.33,0,8.91,0.33,712.8,0.1,11,0,11
25651,1620.0,1620,7.54,7.54,0,8.91,0.15,243.0,0.1,0,0,0
25969,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0.1,120,0,20
26222,1620.0,1620,6.14,6.14,0,8.91,0.02,32.4,0.1,0,0,0
28070,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,3,0,3
30094,2160.0,2160,5.33,5.33,0,8.91,0.04,86.4,0.1,1,0,1
31991,1188.0,1188,10.13,10.13,0,8.91,0.06,71.28,0.1,35,0,20
32098,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
33382,2160.0,2160,6.75,6.75,0,8.91,0.0,0.0,0.1,174,0,20
190,2160.0,2160,10.13,10.13,1,6.0,0.3,648.0,0.1,206,0,20
462,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
619,2160.0,2160,10.69,10.69,0,8.91,0.0,0.0,0.1,0,0,0
783,1188.0,1188,10.13,10.13,0,8.91,0.06,71.28,0.1,157,0,20
1323,1188.0,1188,5.63,5.63,0,8.91,0.0,0.0,0.1,38,1,20
2194,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
2615,1188.0,1188,10.13,10.13,1,10.0,0.0,0.0,2.0,125,1,20
2923,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,118,0,20
3965,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
5429,1188.0,1188,10.13,10.13,0,8.91,0.1,118.8,0.1,0,0,0
6824,2160.0,2160,10.13,10.13,1,6.0,0.31,669.6,0.1,20,0,20
9313,2160.0,2160,10.13,10.13,0,8.91,0.15,324.0,0.1,61,0,20
10595,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
11206,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,11,0,11
11313,1620.0,1620,10.13,10.13,1,10.0,0.99,1603.8,2.0,192,0,20
12618,1188.0,1188,8.28,8.28,0,8.91,0.03,35.64,0.1,13,0,13
14312,2160.0,2160,10.13,10.13,0,8.91,0.07,151.2,0.1,15,0,15
15027,324.0,324,10.13,10.13,0,8.91,0.62,200.88,0.1,83,0,20
15280,540.0,540,10.13,10.13,0,8.91,0.21,113.4,0.1,24,0,20
19838,2160.0,2160,10.69,10.69,0,8.91,0.0,0.0,0.1,7,1,7
21236,1620.0,1620,10.13,10.13,1,9.0,0.33,534.6,0.1,28,0,20
21637,1620.0,1620,10.13,10.13,1,10.0,0.58,939.6,0.1,54,0,20
21771,1620.0,1620,8.33,8.33,0,8.91,0.0,0.0,0.1,0,1,0
22143,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
22342,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
22738,1620.0,1620,10.13,10.13,0,8.91,0.51,826.2,0.1,180,0,20
23538,1188.0,1188,10.13,10.13,0,8.91,0.11,130.68,0.1,11,0,11
24807,2160.0,2160,10.13,10.13,0,8.91,0.01,21.6,0.1,0,0,0
26659,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,174,0,20
28559,324.0,324,10.13,10.13,0,8.91,0.83,268.92,0.1,0,0,0
28594,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,52,1,20
29207,2160.0,2160,9.61,9.61,0,8.91,0.0,0.0,0.1,0,0,0
29638,1188.0,1188,9.61,9.61,0,8.91,0.0,0.0,0.1,88,0,20
30013,1620.0,1620,10.6,10.6,0,8.91,0.28,453.6,0.1,157,0,20
32882,2160.0,2160,10.13,10.13,0,10.0,0.0,0.0,0.1,141,1,20
755,2160.0,2160,12.45,12.45,0,8.91,0.0,0.0,0.1,183,0,20
1155,1620.0,1620,6.55,6.55,1,6.0,0.32,518.4,0.1,95,0,20
2896,2160.0,2160,6.01,6.01,0,8.91,0.17,367.2,0.1,2,0,2
3181,1674.0,3348,7.73,15.47,0,8.91,0.0,0.0,0.1,172,1,20
4538,2160.0,2160,8.69,8.69,0,8.91,0.0,0.0,0.1,0,0,0
6046,756.0,1512,10.07,20.14,0,10.0,0.0,0.0,0.1,0,1,0
6134,1620.0,1620,12.45,12.45,0,8.91,0.11,178.2,0.1,22,0,20
6953,1080.0,2160,8.8,17.6,0,8.91,0.0,0.0,0.1,0,1,0
7087,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
8088,2160.0,2160,9.61,9.61,0,8.91,0.0,0.0,0.1,0,0,0
9359,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
9641,1620.0,1620,10.13,10.13,0,8.91,0.05,81.0,0.1,0,0,0
9962,2160.0,2160,9.82,9.82,0,8.91,0.0,0.0,0.1,0,0,0
10017,2160.0,2160,10.13,10.13,0,8.91,0.02,43.2,0.1,77,0,20
10295,2160.0,2160,4.04,4.18,0,8.91,0.0,0.0,0.1,0,0,0
12436,1080.0,1080,10.13,10.13,0,8.91,0.2,216.0,0.1,190,0,20
12915,756.0,756,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
14507,1620.0,1620,10.13,10.13,1,10.0,0.35,567.0,0.1,174,0,20
16599,2160.0,2160,8.0,8.0,0,8.91,0.72,1555.2,0.1,104,0,20
17649,2160.0,2160,10.13,10.13,1,10.0,0.85,1620.0,1.0,58,0,20
17893,2160.0,2160,10.13,10.13,0,8.91,0.45,972.0,0.1,26,0,20
19235,1620.0,1620,4.31,4.31,1,8.0,0.81,1312.2,0.1,198,0,20
19392,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,4,1,4
22403,1620.0,1620,6.01,6.01,0,8.91,0.35,567.0,0.1,4,0,4
22469,1620.0,1620,8.33,8.33,0,8.91,0.0,0.0,0.1,0,0,0
22546,1620.0,1620,10.13,10.13,1,10.0,0.99,1603.8,1.0,10,0,10
23986,2160.0,2160,9.61,9.61,0,8.91,0.0,0.0,0.1,0,1,0
24084,2160.0,2160,10.69,10.69,0,8.91,0.14,302.4,0.1,13,0,13
26882,1620.0,1620,7.61,7.61,1,10.0,0.61,988.2,0.1,20,0,20
26886,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,201,0,20
27013,1620.0,1620,5.33,5.33,0,8.91,0.12,194.4,0.1,47,0,20
27049,2160.0,2160,10.69,10.69,0,8.91,0.07,151.2,0.1,0,0,0
27726,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,125,1,20
29085,1080.0,1080,10.13,10.13,0,8.91,1.0,1080.0,0.1,11,0,11
29715,2160.0,2160,10.13,10.13,0,8.91,0.99,1620.0,0.1,32,0,20
32763,540.0,540,8.0,8.0,0,8.91,0.0,0.0,0.1,135,1,20
32866,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
32964,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,162,0,20
33400,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,46,1,20
33639,1620.0,1620,10.13,10.13,0,8.91,0.02,32.4,0.1,0,0,0
680,1620.0,1620,10.13,10.13,1,10.0,0.25,405.0,0.1,93,0,20
698,648.0,648,12.27,12.27,0,8.91,0.0,0.0,0.1,0,1,0
3003,1620.0,1620,10.13,10.13,1,10.0,0.99,1603.8,2.0,95,0,20
3362,2160.0,2160,10.13,10.13,0,8.91,0.07,151.2,0.1,3,0,3
3443,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
4398,2160.0,2160,10.6,10.6,0,8.91,0.78,1620.0,0.1,33,0,20
6008,2160.0,2160,9.82,9.82,0,8.91,0.0,0.0,0.1,0,0,0
7156,1620.0,1620,10.69,10.69,0,8.91,0.22,356.4,0.1,21,0,20
7235,1188.0,1188,12.45,12.45,0,8.91,0.27,320.76,0.1,26,0,20
7769,648.0,648,12.45,12.45,1,10.0,0.7,453.6,0.1,17,0,17
8496,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0.1,18,1,18
8892,2160.0,2160,7.54,7.54,0,8.91,0.01,21.6,0.1,67,0,20
10648,2160.0,2160,12.45,12.45,0,8.91,0.0,0.0,0.1,45,1,20
11045,1188.0,1188,9.83,9.83,0,8.91,0.44,522.72,0.1,24,0,20
11714,1620.0,1620,10.6,10.6,0,8.91,0.06,97.2,0.1,20,0,20
13652,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
14005,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,76,0,20
14128,216.0,216,8.0,8.0,0,8.91,1.0,216.0,0.1,67,0,20
14737,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
15575,2160.0,2160,10.13,10.13,0,8.91,0.27,583.2,0.1,182,0,20
17576,2160.0,2160,10.13,10.13,0,8.91,0.34,734.4,0.1,60,0,20
18664,1620.0,1620,4.31,4.31,0,8.91,0.0,0.0,0.1,0,0,0
19888,1080.0,1080,10.13,10.13,0,8.91,0.39,421.2,0.1,41,0,20
21209,648.0,648,9.88,9.88,0,8.91,0.0,0.0,0.1,0,0,0
22396,1620.0,1620,12.45,12.45,0,8.91,0.0,0.0,0.1,0,0,0
22419,1620.0,1620,5.63,5.63,0,8.91,0.0,0.0,0.1,0,0,0
23178,2160.0,2160,12.45,12.45,1,10.0,0.5,1080.0,0.1,126,0,20
24885,1080.0,1080,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
25702,1080.0,1080,12.45,12.45,0,8.91,0.0,0.0,0.1,0,0,0
25947,2160.0,2160,9.82,9.82,0,8.91,0.0,0.0,0.1,2,0,2
26660,1188.0,1188,12.45,12.45,0,8.91,1.0,1188.0,1.0,58,0,20
27546,2160.0,2160,10.13,10.13,0,6.0,0.0,0.0,0.1,21,1,20
